date_time,demand,temperature,day,half_hour,position_in_the_year,tariff
2013-04-02 07:00:00,0.22482226741573,0.56,Tuesday,14,0.250014270220903,Normal
2013-04-02 07:30:00,0.237456032310838,0.835,Tuesday,15,0.250071351104515,Normal
2013-04-02 08:00:00,0.235178754034729,1.11,Tuesday,16,0.250128431988127,Normal
2013-04-02 08:30:00,0.246414285816327,1.945,Tuesday,17,0.250185512871739,Normal
2013-04-02 09:00:00,0.236266326632653,2.78,Tuesday,18,0.250242593755351,Normal
2013-04-02 09:30:00,0.238795709397344,3.89,Tuesday,19,0.250299674638963,Normal
2013-04-02 10:00:00,0.233232890500511,5.0,Tuesday,20,0.250356755522575,Normal
2013-04-02 10:30:00,0.224483673979592,5.835,Tuesday,21,0.250413836406188,Normal
2013-04-02 11:00:00,0.220798774463739,6.67,Tuesday,22,0.2504709172898,Normal
2013-04-02 11:30:00,0.225627170173647,7.225,Tuesday,23,0.250527998173412,Normal
2013-04-02 12:00:00,0.226683673469388,7.78,Tuesday,24,0.250585079057024,Normal
2013-04-02 12:30:00,0.218795709703779,8.055,Tuesday,25,0.250642159940636,Normal
2013-04-02 13:00:00,0.212867347346939,8.33,Tuesday,26,0.250699240824248,Normal
2013-04-02 13:30:00,0.216802860265577,8.33,Tuesday,27,0.25075632170786,Normal
2013-04-02 14:00:00,0.210624106026558,8.33,Tuesday,28,0.250813402591472,Normal
2013-04-02 14:30:00,0.206826353421859,8.33,Tuesday,29,0.250870483475084,Normal
2013-04-02 15:00:00,0.209825332073544,8.33,Tuesday,30,0.250927564358696,Normal
2013-04-02 15:30:00,0.232937691726251,8.33,Tuesday,31,0.250984645242308,Normal
2013-04-02 16:00:00,0.237887640653728,8.33,Tuesday,32,0.25104172612592,Normal
2013-04-02 16:30:00,0.260677551020408,8.33,Tuesday,33,0.251098807009533,Normal
2013-04-02 17:00:00,0.271924489693878,8.33,Tuesday,34,0.251155887893145,Normal
2013-04-02 17:30:00,0.287655102040816,7.775,Tuesday,35,0.251212968776757,Normal
2013-04-02 18:00:00,0.300962245102041,7.22,Tuesday,36,0.251270049660369,Normal
2013-04-02 18:30:00,0.306717790797546,6.665,Tuesday,37,0.251327130543981,Normal
2013-04-02 19:00:00,0.32313061255102,6.11,Tuesday,38,0.251384211427593,Normal
2013-04-02 19:30:00,0.347767346632653,5.555,Tuesday,39,0.251441292311205,Normal
2013-04-02 20:00:00,0.344002040714286,5.0,Tuesday,40,0.251498373194817,Normal
2013-04-02 20:30:00,0.338857143367347,4.72,Tuesday,41,0.251555454078429,Normal
2013-04-02 21:00:00,0.315373470102041,4.44,Tuesday,42,0.251612534962041,Normal
2013-04-02 21:30:00,0.313225509897959,3.885,Tuesday,43,0.251669615845653,Normal
2013-04-02 22:00:00,0.285316326530612,3.33,Tuesday,44,0.251726696729265,Normal
2013-04-02 22:30:00,0.254228805107252,3.055,Tuesday,45,0.251783777612877,Normal
2013-04-02 23:00:00,0.229977551326531,2.78,Tuesday,46,0.25184085849649,Normal
2013-04-02 23:30:00,0.186185714285714,2.5,Tuesday,47,0.251897939380102,Normal
2013-04-03,0.162874361593463,2.22,Wednesday,0,0.251955020263714,Normal
2013-04-03 00:30:00,0.146806122346939,1.945,Wednesday,1,0.252012101147326,Normal
2013-04-03 01:00:00,0.134095918265306,1.67,Wednesday,2,0.252069182030938,Normal
2013-04-03 01:30:00,0.12450612244898,1.67,Wednesday,3,0.25212626291455,Normal
2013-04-03 02:00:00,0.118805101938776,1.67,Wednesday,4,0.252183343798162,Normal
2013-04-03 02:30:00,0.117467347142857,1.39,Wednesday,5,0.252240424681774,Normal
2013-04-03 03:00:00,0.11533707854954,1.11,Wednesday,6,0.252297505565386,Normal
2013-04-03 03:30:00,0.116856996935649,1.11,Wednesday,7,0.252354586448998,Normal
2013-04-03 04:00:00,0.118950970377937,1.11,Wednesday,8,0.25241166733261,Normal
2013-04-03 04:30:00,0.127138036912065,1.11,Wednesday,9,0.252468748216222,Normal
2013-04-03 05:00:00,0.138374872216548,1.11,Wednesday,10,0.252525829099834,Normal
2013-04-03 05:30:00,0.150346271807967,1.11,Wednesday,11,0.252582909983447,Normal
2013-04-03 06:00:00,0.175346938571429,1.11,Wednesday,12,0.252639990867059,Normal
2013-04-03 06:30:00,0.198006128804903,1.11,Wednesday,13,0.252697071750671,Normal
2013-04-03 07:00:00,0.229314606741573,1.11,Wednesday,14,0.252754152634283,Normal
2013-04-03 07:30:00,0.236357142857143,1.39,Wednesday,15,0.252811233517895,Normal
2013-04-03 08:00:00,0.247683350153218,1.67,Wednesday,16,0.252868314401507,Normal
2013-04-03 08:30:00,0.242844739019408,2.225,Wednesday,17,0.252925395285119,Normal
2013-04-03 09:00:00,0.24325922182377,2.78,Wednesday,18,0.252982476168731,Normal
2013-04-03 09:30:00,0.246152196220633,3.055,Wednesday,19,0.253039557052343,Normal
2013-04-03 10:00:00,0.23820918377551,3.33,Wednesday,20,0.253096637935955,Normal
2013-04-03 10:30:00,0.250311542492339,3.61,Wednesday,21,0.253153718819567,Normal
2013-04-03 11:00:00,0.248321756894791,3.89,Wednesday,22,0.253210799703179,Normal
2013-04-03 11:30:00,0.250981594887526,3.89,Wednesday,23,0.253267880586792,Normal
2013-04-03 12:00:00,0.236010225255624,3.89,Wednesday,24,0.253324961470404,Normal
2013-04-03 12:30:00,0.239804702862986,3.89,Wednesday,25,0.253382042354016,Normal
2013-04-03 13:00:00,0.239573183828045,3.89,Wednesday,26,0.253439123237628,Normal
2013-04-03 13:30:00,0.233457142755102,4.165,Wednesday,27,0.25349620412124,Normal
2013-04-03 14:00:00,0.233638037218814,4.44,Wednesday,28,0.253553285004852,Normal
2013-04-03 14:30:00,0.231869254136874,4.44,Wednesday,29,0.253610365888464,Normal
2013-04-03 15:00:00,0.239026585071575,4.44,Wednesday,30,0.253667446772076,Normal
2013-04-03 15:30:00,0.25688253278856,4.44,Wednesday,31,0.253724527655688,Normal
2013-04-03 16:00:00,0.261424923493361,4.44,Wednesday,32,0.2537816085393,Normal
2013-04-03 16:30:00,0.296322448979592,4.44,Wednesday,33,0.253838689422912,Normal
2013-04-03 17:00:00,0.303624106435138,4.44,Wednesday,34,0.253895770306524,Normal
2013-04-03 17:30:00,0.323464285408163,4.44,Wednesday,35,0.253952851190136,Normal
2013-04-03 18:00:00,0.333058162959184,4.44,Wednesday,36,0.254009932073749,Normal
2013-04-03 18:30:00,0.360526047191011,4.44,Wednesday,37,0.254067012957361,Normal
2013-04-03 19:00:00,0.358975485699694,4.44,Wednesday,38,0.254124093840973,Normal
2013-04-03 19:30:00,0.368043877244898,4.44,Wednesday,39,0.254181174724585,Normal
2013-04-03 20:00:00,0.344586735204082,4.44,Wednesday,40,0.254238255608197,Normal
2013-04-03 20:30:00,0.337919304800817,4.44,Wednesday,41,0.254295336491809,Normal
2013-04-03 21:00:00,0.320022448979592,4.44,Wednesday,42,0.254352417375421,Normal
2013-04-03 21:30:00,0.304694586108274,4.165,Wednesday,43,0.254409498259033,Normal
2013-04-03 22:00:00,0.276432653061224,3.89,Wednesday,44,0.254466579142645,Normal
2013-04-03 22:30:00,0.249593877755102,3.61,Wednesday,45,0.254523660026257,Normal
2013-04-03 23:00:00,0.216917346938776,3.33,Wednesday,46,0.254580740909869,Normal
2013-04-03 23:30:00,0.179597959591837,3.055,Wednesday,47,0.254637821793481,Normal
2013-04-04,0.15738100102145,2.78,Thursday,0,0.254694902677093,Normal
2013-04-04 00:30:00,0.142245148212462,2.5,Thursday,1,0.254751983560705,Normal
2013-04-04 01:00:00,0.13541530622449,2.22,Thursday,2,0.254809064444318,Normal
2013-04-04 01:30:00,0.128271705720123,1.945,Thursday,3,0.25486614532793,Normal
2013-04-04 02:00:00,0.123669387755102,1.67,Thursday,4,0.254923226211542,Normal
2013-04-04 02:30:00,0.116737487334014,1.945,Thursday,5,0.254980307095154,Normal
2013-04-04 03:00:00,0.119729592040816,2.22,Thursday,6,0.255037387978766,Normal
2013-04-04 03:30:00,0.119489795816327,1.945,Thursday,7,0.255094468862378,Normal
2013-04-04 04:00:00,0.121904081530612,1.67,Thursday,8,0.25515154974599,Normal
2013-04-04 04:30:00,0.125176530612245,1.39,Thursday,9,0.255208630629602,Normal
2013-04-04 05:00:00,0.137123721779141,1.11,Thursday,10,0.255265711513214,Normal
2013-04-04 05:30:00,0.1555873340143,1.11,Thursday,11,0.255322792396826,Normal
2013-04-04 06:00:00,0.170108606557377,1.11,Thursday,12,0.255379873280438,Normal
2013-04-04 06:30:00,0.201808163061224,1.39,Thursday,13,0.25543695416405,Normal
2013-04-04 07:00:00,0.223580611836735,1.67,Thursday,14,0.255494035047663,Normal
2013-04-04 07:30:00,0.24413061244898,2.225,Thursday,15,0.255551115931275,Normal
2013-04-04 08:00:00,0.259580183656793,2.78,Thursday,16,0.255608196814887,Normal
2013-04-04 08:30:00,0.260269387346939,3.055,Thursday,17,0.255665277698499,Normal
2013-04-04 09:00:00,0.227114285612245,3.33,Thursday,18,0.255722358582111,Normal
2013-04-04 09:30:00,0.239590816122449,3.33,Thursday,19,0.255779439465723,Normal
2013-04-04 10:00:00,0.240378571020408,3.33,Thursday,20,0.255836520349335,Normal
2013-04-04 10:30:00,0.241133672959184,3.055,Thursday,21,0.255893601232947,Normal
2013-04-04 11:00:00,0.240354081122449,2.78,Thursday,22,0.255950682116559,Normal
2013-04-04 11:30:00,0.259345250357508,2.5,Thursday,23,0.256007763000171,Normal
2013-04-04 12:00:00,0.256718079673136,2.22,Thursday,24,0.256064843883783,Normal
2013-04-04 12:30:00,0.258083844478528,2.22,Thursday,25,0.256121924767395,Normal
2013-04-04 13:00:00,0.262124489897959,2.22,Thursday,26,0.256179005651007,Normal
2013-04-04 13:30:00,0.248420837385087,2.5,Thursday,27,0.25623608653462,Normal
2013-04-04 14:00:00,0.249518896527068,2.78,Thursday,28,0.256293167418232,Normal
2013-04-04 14:30:00,0.248083844376278,2.78,Thursday,29,0.256350248301844,Normal
2013-04-04 15:00:00,0.259718367244898,2.78,Thursday,30,0.256407329185456,Normal
2013-04-04 15:30:00,0.263579162614913,3.055,Thursday,31,0.256464410069068,Normal
2013-04-04 16:00:00,0.284582394677584,3.33,Thursday,32,0.25652149095268,Normal
2013-04-04 16:30:00,0.304320735444331,3.33,Thursday,33,0.256578571836292,Normal
2013-04-04 17:00:00,0.313916326632653,3.33,Thursday,34,0.256635652719904,Normal
2013-04-04 17:30:00,0.331201035647668,3.33,Thursday,35,0.256692733603516,Normal
2013-04-04 18:00:00,0.341951020204082,3.33,Thursday,36,0.256749814487128,Normal
2013-04-04 18:30:00,0.361971428367347,3.33,Thursday,37,0.25680689537074,Normal
2013-04-04 19:00:00,0.358335713979592,3.33,Thursday,38,0.256863976254352,Normal
2013-04-04 19:30:00,0.357287754387755,3.33,Thursday,39,0.256921057137964,Normal
2013-04-04 20:00:00,0.357412065030675,3.33,Thursday,40,0.256978138021577,Normal
2013-04-04 20:30:00,0.355561224897959,3.33,Thursday,41,0.257035218905189,Normal
2013-04-04 21:00:00,0.335092952808989,3.33,Thursday,42,0.257092299788801,Normal
2013-04-04 21:30:00,0.31759816002045,3.055,Thursday,43,0.257149380672413,Normal
2013-04-04 22:00:00,0.289057201225741,2.78,Thursday,44,0.257206461556025,Normal
2013-04-04 22:30:00,0.248586734489796,2.5,Thursday,45,0.257263542439637,Normal
2013-04-04 23:00:00,0.211267619918284,2.22,Thursday,46,0.257320623323249,Normal
2013-04-04 23:30:00,0.182960204081633,2.22,Thursday,47,0.257377704206861,Normal
2013-04-05,0.158664285510204,2.22,Friday,0,0.257434785090473,Normal
2013-04-05 00:30:00,0.149834693877551,2.22,Friday,1,0.257491865974085,Normal
2013-04-05 01:00:00,0.139817346836735,2.22,Friday,2,0.257548946857697,Normal
2013-04-05 01:30:00,0.132534764723926,2.22,Friday,3,0.257606027741309,Normal
2013-04-05 02:00:00,0.125292857142857,2.22,Friday,4,0.257663108624922,Normal
2013-04-05 02:30:00,0.121965235071575,2.22,Friday,5,0.257720189508534,Normal
2013-04-05 03:00:00,0.116815306020408,2.22,Friday,6,0.257777270392146,Normal
2013-04-05 03:30:00,0.123836400306748,2.22,Friday,7,0.257834351275758,Normal
2013-04-05 04:00:00,0.121720408265306,2.22,Friday,8,0.25789143215937,Normal
2013-04-05 04:30:00,0.127806748670757,2.5,Friday,9,0.257948513042982,Normal
2013-04-05 05:00:00,0.138697341717791,2.78,Friday,10,0.258005593926594,Normal
2013-04-05 05:30:00,0.15281530622449,2.78,Friday,11,0.258062674810206,Normal
2013-04-05 06:00:00,0.172771983537832,2.78,Friday,12,0.258119755693818,Normal
2013-04-05 06:30:00,0.201732653061224,3.055,Friday,13,0.25817683657743,Normal
2013-04-05 07:00:00,0.239939672801636,3.33,Friday,14,0.258233917461042,Normal
2013-04-05 07:30:00,0.248753061428571,3.33,Friday,15,0.258290998344654,Normal
2013-04-05 08:00:00,0.255374872114402,3.33,Friday,16,0.258348079228266,Normal
2013-04-05 08:30:00,0.268185904290092,3.33,Friday,17,0.258405160111879,Normal
2013-04-05 09:00:00,0.265108162959184,3.33,Friday,18,0.258462240995491,Normal
2013-04-05 09:30:00,0.242496938877551,3.33,Friday,19,0.258519321879103,Normal
2013-04-05 10:00:00,0.249709907456588,3.33,Friday,20,0.258576402762715,Normal
2013-04-05 10:30:00,0.253813905828221,3.885,Friday,21,0.258633483646327,Normal
2013-04-05 11:00:00,0.253652040918367,4.44,Friday,22,0.258690564529939,Normal
2013-04-05 11:30:00,0.263134968711656,5.0,Friday,23,0.258747645413551,Normal
2013-04-05 12:00:00,0.259826531530612,5.56,Friday,24,0.258804726297163,Normal
2013-04-05 12:30:00,0.251517418237705,6.115,Friday,25,0.258861807180775,Normal
2013-04-05 13:00:00,0.256646216564417,6.67,Friday,26,0.258918888064387,Normal
2013-04-05 13:30:00,0.256517382413088,6.945,Friday,27,0.258975968947999,Normal
2013-04-05 14:00:00,0.234790602247191,7.22,Friday,28,0.259033049831611,Normal
2013-04-05 14:30:00,0.249443309499489,7.5,Friday,29,0.259090130715223,Normal
2013-04-05 15:00:00,0.242852760838446,7.78,Friday,30,0.259147211598836,Normal
2013-04-05 15:30:00,0.251658835750766,7.78,Friday,31,0.259204292482448,Normal
2013-04-05 16:00:00,0.252259713599182,7.78,Friday,32,0.25926137336606,Normal
2013-04-05 16:30:00,0.264403472727273,7.78,Friday,33,0.259318454249672,Normal
2013-04-05 17:00:00,0.276932515030675,7.78,Friday,34,0.259375535133284,Normal
2013-04-05 17:30:00,0.294726529897959,7.78,Friday,35,0.259432616016896,Normal
2013-04-05 18:00:00,0.312686414096016,7.78,Friday,36,0.259489696900508,Normal
2013-04-05 18:30:00,0.317980612857143,7.225,Friday,37,0.25954677778412,Normal
2013-04-05 19:00:00,0.321473469183673,6.67,Friday,38,0.259603858667732,Normal
2013-04-05 19:30:00,0.325137895505618,6.39,Friday,39,0.259660939551344,Normal
2013-04-05 20:00:00,0.308953061428571,6.11,Friday,40,0.259718020434956,High
2013-04-05 20:30:00,0.305111337282942,5.555,Friday,41,0.259775101318568,High
2013-04-05 21:00:00,0.294994897244898,5.0,Friday,42,0.259832182202181,High
2013-04-05 21:30:00,0.276486679918033,4.72,Friday,43,0.259889263085793,High
2013-04-05 22:00:00,0.259533673265306,4.44,Friday,44,0.259946343969405,High
2013-04-05 22:30:00,0.242959794020619,3.885,Friday,45,0.260003424853017,High
2013-04-05 23:00:00,0.21192142877551,3.33,Friday,46,0.260060505736629,Normal
2013-04-05 23:30:00,0.18266836744898,3.33,Friday,47,0.260117586620241,Normal
2013-04-06,0.162251020510204,3.33,Saturday,0,0.260174667503853,Normal
2013-04-06 00:30:00,0.147872318692543,3.055,Saturday,1,0.260231748387465,Normal
2013-04-06 01:00:00,0.141511247443763,2.78,Saturday,2,0.260288829271077,Normal
2013-04-06 01:30:00,0.130358529213483,2.5,Saturday,3,0.260345910154689,Normal
2013-04-06 02:00:00,0.123403472931563,2.22,Saturday,4,0.260402991038301,Normal
2013-04-06 02:30:00,0.121416326734694,2.22,Saturday,5,0.260460071921913,Normal
2013-04-06 03:00:00,0.117414708988764,2.22,Saturday,6,0.260517152805525,Normal
2013-04-06 03:30:00,0.118463265306122,1.945,Saturday,7,0.260574233689138,Normal
2013-04-06 04:00:00,0.121034764826176,1.67,Saturday,8,0.26063131457275,Normal
2013-04-06 04:30:00,0.129729038854806,1.67,Saturday,9,0.260688395456362,Normal
2013-04-06 05:00:00,0.129352400510725,1.67,Saturday,10,0.260745476339974,Normal
2013-04-06 05:30:00,0.139798774259448,1.67,Saturday,11,0.260802557223586,Normal
2013-04-06 06:00:00,0.151305726175869,1.67,Saturday,12,0.260859638107198,Normal
2013-04-06 06:30:00,0.181410623186925,1.39,Saturday,13,0.26091671899081,Normal
2013-04-06 07:00:00,0.210160531697342,1.11,Saturday,14,0.260973799874422,Normal
2013-04-06 07:30:00,0.226050102249489,1.39,Saturday,15,0.261030880758034,Normal
2013-04-06 08:00:00,0.243426530714286,1.67,Saturday,16,0.261087961641646,Normal
2013-04-06 08:30:00,0.255253319305414,2.5,Saturday,17,0.261145042525258,Normal
2013-04-06 09:00:00,0.24035240040858,3.33,Saturday,18,0.26120212340887,Normal
2013-04-06 09:30:00,0.252899795398773,4.445,Saturday,19,0.261259204292482,Normal
2013-04-06 10:00:00,0.244860940286299,5.56,Saturday,20,0.261316285176095,Normal
2013-04-06 10:30:00,0.240141836836735,6.115,Saturday,21,0.261373366059707,Normal
2013-04-06 11:00:00,0.225838610623085,6.67,Saturday,22,0.261430446943319,Normal
2013-04-06 11:30:00,0.238085802451481,7.225,Saturday,23,0.261487527826931,Normal
2013-04-06 12:00:00,0.235053169631902,7.78,Saturday,24,0.261544608710543,Normal
2013-04-06 12:30:00,0.23770582206333,8.055,Saturday,25,0.261601689594155,Normal
2013-04-06 13:00:00,0.224820408469388,8.33,Saturday,26,0.261658770477767,Normal
2013-04-06 13:30:00,0.229270961145194,8.61,Saturday,27,0.261715851361379,Normal
2013-04-06 14:00:00,0.221069387857143,8.89,Saturday,28,0.261772932244991,Normal
2013-04-06 14:30:00,0.217814095709908,9.725,Saturday,29,0.261830013128603,Normal
2013-04-06 15:00:00,0.220804081530612,10.56,Saturday,30,0.261887094012215,Normal
2013-04-06 15:30:00,0.222056236809816,10.28,Saturday,31,0.261944174895827,Normal
2013-04-06 16:00:00,0.22935240040858,10.0,Saturday,32,0.262001255779439,Normal
2013-04-06 16:30:00,0.250748979489796,10.28,Saturday,33,0.262058336663052,Normal
2013-04-06 17:00:00,0.260240040755873,10.56,Saturday,34,0.262115417546664,Normal
2013-04-06 17:30:00,0.262237755204082,10.28,Saturday,35,0.262172498430276,Normal
2013-04-06 18:00:00,0.268370408367347,10.0,Saturday,36,0.262229579313888,Normal
2013-04-06 18:30:00,0.273239263599182,9.72,Saturday,37,0.2622866601975,Normal
2013-04-06 19:00:00,0.29151481072523,9.44,Saturday,38,0.262343741081112,Normal
2013-04-06 19:30:00,0.304830265644172,8.055,Saturday,39,0.262400821964724,Normal
2013-04-06 20:00:00,0.296870275485189,6.67,Saturday,40,0.262457902848336,Normal
2013-04-06 20:30:00,0.293319018404908,6.115,Saturday,41,0.262514983731948,Normal
2013-04-06 21:00:00,0.281738508375894,5.56,Saturday,42,0.26257206461556,Normal
2013-04-06 21:30:00,0.270401429622063,5.0,Saturday,43,0.262629145499172,Normal
2013-04-06 22:00:00,0.254655771297242,4.44,Saturday,44,0.262686226382784,Normal
2013-04-06 22:30:00,0.228004089877301,3.885,Saturday,45,0.262743307266396,Normal
2013-04-06 23:00:00,0.198391836530612,3.33,Saturday,46,0.262800388150009,Normal
2013-04-06 23:30:00,0.175289795510204,3.055,Saturday,47,0.262857469033621,Normal
2013-04-07,0.154840816428571,2.78,Sunday,0,0.262914549917233,Normal
2013-04-07 00:30:00,0.140211440143003,2.225,Sunday,1,0.262971630800845,Normal
2013-04-07 01:00:00,0.126372448877551,1.67,Sunday,2,0.263028711684457,Normal
2013-04-07 01:30:00,0.121540347088866,1.67,Sunday,3,0.263085792568069,Normal
2013-04-07 02:00:00,0.118889795816327,1.67,Sunday,4,0.263142873451681,Normal
2013-04-07 02:30:00,0.114845760980592,1.115,Sunday,5,0.263199954335293,Normal
2013-04-07 03:00:00,0.111516326530612,0.56,Sunday,6,0.263257035218905,Normal
2013-04-07 03:30:00,0.115564861899898,0.56,Sunday,7,0.263314116102517,Normal
2013-04-07 04:00:00,0.113705102040816,0.56,Sunday,8,0.263371196986129,Normal
2013-04-07 04:30:00,0.117347293156282,0.28,Sunday,9,0.263428277869741,Normal
2013-04-07 05:00:00,0.118287027681307,0.0,Sunday,10,0.263485358753353,Normal
2013-04-07 05:30:00,0.131246938673469,-0.28,Sunday,11,0.263542439636966,Normal
2013-04-07 06:00:00,0.142701736567926,-0.56,Sunday,12,0.263599520520578,Normal
2013-04-07 06:30:00,0.171034693979592,-0.56,Sunday,13,0.26365660140419,Normal
2013-04-07 07:00:00,0.200231869356486,-0.56,Sunday,14,0.263713682287802,Normal
2013-04-07 07:30:00,0.22477834494382,0.275,Sunday,15,0.263770763171414,Normal
2013-04-07 08:00:00,0.243669387857143,1.11,Sunday,16,0.263827844055026,Normal
2013-04-07 08:30:00,0.245171428979592,2.775,Sunday,17,0.263884924938638,Normal
2013-04-07 09:00:00,0.255219836400818,4.44,Sunday,18,0.26394200582225,Normal
2013-04-07 09:30:00,0.256807143061224,5.275,Sunday,19,0.263999086705862,Normal
2013-04-07 10:00:00,0.238839631767109,6.11,Sunday,20,0.264056167589474,Normal
2013-04-07 10:30:00,0.243020407755102,6.945,Sunday,21,0.264113248473086,Normal
2013-04-07 11:00:00,0.235077630439224,7.78,Sunday,22,0.264170329356698,Normal
2013-04-07 11:30:00,0.263841837040816,7.78,Sunday,23,0.264227410240311,Normal
2013-04-07 12:00:00,0.268863265,7.78,Sunday,24,0.264284491123923,Normal
2013-04-07 12:30:00,0.26772216578141,8.335,Sunday,25,0.264341572007535,Normal
2013-04-07 13:00:00,0.251772216445352,8.89,Sunday,26,0.264398652891147,Normal
2013-04-07 13:30:00,0.24989683340143,10.0,Sunday,27,0.264455733774759,Normal
2013-04-07 14:00:00,0.236471909805924,11.11,Sunday,28,0.264512814658371,Normal
2013-04-07 14:30:00,0.233186734693878,10.835,Sunday,29,0.264569895541983,Normal
2013-04-07 15:00:00,0.235457609908069,10.56,Sunday,30,0.264626976425595,Normal
2013-04-07 15:30:00,0.246711950663943,10.56,Sunday,31,0.264684057309207,Normal
2013-04-07 16:00:00,0.253425358486708,10.56,Sunday,32,0.264741138192819,Normal
2013-04-07 16:30:00,0.260964212678937,10.28,Sunday,33,0.264798219076431,Normal
2013-04-07 17:00:00,0.268611849233912,10.0,Sunday,34,0.264855299960043,Normal
2013-04-07 17:30:00,0.287102145045965,10.0,Sunday,35,0.264912380843655,Normal
2013-04-07 18:00:00,0.285701736261491,10.0,Sunday,36,0.264969461727268,Normal
2013-04-07 18:30:00,0.294382022778345,9.165,Sunday,37,0.26502654261088,Normal
2013-04-07 19:00:00,0.3216455566905,8.33,Sunday,38,0.265083623494492,Normal
2013-04-07 19:30:00,0.327399387027579,7.775,Sunday,39,0.265140704378104,Normal
2013-04-07 20:00:00,0.317934627374872,7.22,Sunday,40,0.265197785261716,Normal
2013-04-07 20:30:00,0.310359550663943,6.39,Sunday,41,0.265254866145328,Normal
2013-04-07 21:00:00,0.306136874565884,5.56,Sunday,42,0.26531194702894,Normal
2013-04-07 21:30:00,0.294205311440245,5.28,Sunday,43,0.265369027912552,Normal
2013-04-07 22:00:00,0.260652707048008,5.0,Sunday,44,0.265426108796164,Normal
2013-04-07 22:30:00,0.22611746680286,4.72,Sunday,45,0.265483189679776,Normal
2013-04-07 23:00:00,0.197167347244898,4.44,Sunday,46,0.265540270563388,Normal
2013-04-07 23:30:00,0.164459183673469,4.44,Sunday,47,0.265597351447,Normal
2013-04-08,0.147221428571429,4.44,Monday,0,0.265654432330612,Normal
2013-04-08 00:30:00,0.131116326632653,4.44,Monday,1,0.265711513214225,Normal
2013-04-08 01:00:00,0.122450459652707,4.44,Monday,2,0.265768594097837,Normal
2013-04-08 01:30:00,0.113765305918367,4.165,Monday,3,0.265825674981449,Normal
2013-04-08 02:00:00,0.10950612244898,3.89,Monday,4,0.265882755865061,Normal
2013-04-08 02:30:00,0.106060203979592,3.89,Monday,5,0.265939836748673,Normal
2013-04-08 03:00:00,0.109934693877551,3.89,Monday,6,0.265996917632285,Normal
2013-04-08 03:30:00,0.110391836632653,3.89,Monday,7,0.266053998515897,Normal
2013-04-08 04:00:00,0.116157142755102,3.89,Monday,8,0.266111079399509,Normal
2013-04-08 04:30:00,0.116379979570991,4.165,Monday,9,0.266168160283121,Normal
2013-04-08 05:00:00,0.122622448979592,4.44,Monday,10,0.266225241166733,Normal
2013-04-08 05:30:00,0.140123469387755,4.44,Monday,11,0.266282322050345,Normal
2013-04-08 06:00:00,0.164655101836735,4.44,Monday,12,0.266339402933957,Normal
2013-04-08 06:30:00,0.196419387142857,4.44,Monday,13,0.266396483817569,Normal
2013-04-08 07:00:00,0.218314606945863,4.44,Monday,14,0.266453564701182,Normal
2013-04-08 07:30:00,0.229125510102041,4.44,Monday,15,0.266510645584794,Normal
2013-04-08 08:00:00,0.245927551326531,4.44,Monday,16,0.266567726468406,Normal
2013-04-08 08:30:00,0.239410203979592,5.0,Monday,17,0.266624807352018,Normal
2013-04-08 09:00:00,0.218934425922131,5.56,Monday,18,0.26668188823563,Normal
2013-04-08 09:30:00,0.222753830949949,5.835,Monday,19,0.266738969119242,Normal
2013-04-08 10:00:00,0.210385086925434,6.11,Monday,20,0.266796050002854,Normal
2013-04-08 10:30:00,0.194446830470348,6.945,Monday,21,0.266853130886466,Normal
2013-04-08 11:00:00,0.191069458222676,7.78,Monday,22,0.266910211770078,High
2013-04-08 11:30:00,0.195390193973442,8.335,Monday,23,0.26696729265369,High
2013-04-08 12:00:00,0.19632208599182,8.89,Monday,24,0.267024373537302,High
2013-04-08 12:30:00,0.189270407857143,9.165,Monday,25,0.267081454420914,High
2013-04-08 13:00:00,0.183658835750766,9.44,Monday,26,0.267138535304527,High
2013-04-08 13:30:00,0.191697650663943,10.0,Monday,27,0.267195616188139,High
2013-04-08 14:00:00,0.196819203268641,10.56,Monday,28,0.267252697071751,Normal
2013-04-08 14:30:00,0.199047959081633,10.56,Monday,29,0.267309777955363,Normal
2013-04-08 15:00:00,0.194198161184883,10.56,Monday,30,0.267366858838975,Normal
2013-04-08 15:30:00,0.213977527987743,10.56,Monday,31,0.267423939722587,Normal
2013-04-08 16:00:00,0.227412245102041,10.56,Monday,32,0.267481020606199,Normal
2013-04-08 16:30:00,0.244666326122449,10.28,Monday,33,0.267538101489811,Normal
2013-04-08 17:00:00,0.248109183877551,10.0,Monday,34,0.267595182373423,Normal
2013-04-08 17:30:00,0.264292857040816,9.445,Monday,35,0.267652263257035,Normal
2013-04-08 18:00:00,0.275078571836735,8.89,Monday,36,0.267709344140647,Normal
2013-04-08 18:30:00,0.294109294892748,8.335,Monday,37,0.267766425024259,Normal
2013-04-08 19:00:00,0.31053061244898,7.78,Monday,38,0.267823505907871,Normal
2013-04-08 19:30:00,0.330818367244898,7.225,Monday,39,0.267880586791484,Normal
2013-04-08 20:00:00,0.34144693877551,6.67,Monday,40,0.267937667675096,Normal
2013-04-08 20:30:00,0.324770408367347,6.39,Monday,41,0.267994748558708,Normal
2013-04-08 21:00:00,0.313846938469388,6.11,Monday,42,0.26805182944232,Normal
2013-04-08 21:30:00,0.302968367142857,5.555,Monday,43,0.268108910325932,Normal
2013-04-08 22:00:00,0.270854081326531,5.0,Monday,44,0.268165991209544,Normal
